time,R0_1,R0_2,R0_3,Q0_1,Q0_2,Q0_3,v0_1,v0_2,v0_3,w0_1,w0_2,w0_3,vd0_1,vd0_2,vd0_3,wd0_1,wd0_2,wd0_3,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,qd_1,qd_2,qd_3,qd_4,qd_5,qd_6,qd_7,qd_8,qd_9,qd_10,qd_11,qd_12,qdd_1,qdd_2,qdd_3,qdd_4,qdd_5,qdd_6,qdd_7,qdd_8,qdd_9,qdd_10,qdd_11,qdd_12,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_max,tau_rms,pos_e1_1,pos_e1_2,pos_e1_3,pos_e2_1,pos_e2_2,pos_e2_3,pos_e3_1,pos_e3_2,pos_e3_3,pos_e4_1,pos_e4_2,pos_e4_3,Fe1_1,Fe1_2,Fe1_3,Fe_res1,Fe2_1,Fe2_2,Fe2_3,Fe_res2,Fe3_1,Fe3_2,Fe3_3,Fe_res3,Fe4_1,Fe4_2,Fe4_3,Fe_res4,Te1_1,Te1_2,Te1_3,Te_res1,Te2_1,Te2_2,Te2_3,Te_res2,Te3_1,Te3_2,Te3_3,Te_res3,Te4_1,Te4_2,Te4_3,Te_res4,tsm,manipulability1,manipulability2,manipulability3,manipulability4,des_q_1,des_q_2,des_q_3,des_q_4,des_q_5,des_q_6,des_q_7,des_q_8,des_q_9,des_q_10,des_q_11,des_q_12
3.5,0.364653867805316,-0.0352498833831589,0.23009087999996,-0,0,-0,1.15463194561016e-12,-3.46389583683049e-12,0,0,0,0,0,0,0,0,0,0,-0.000428541910618252,-0.720656921111017,-0.871614572120377,-0.195685418880751,-0.916434476436367,-1.14729474885634,0.00115400684391664,-0.984634308328839,-1.14910392320433,-0.115207440807473,-0.734948458940463,-0.696280972673536,2.05613304160579e-11,3.33066907387547e-13,1.06581410364015e-11,-1.28785870856518e-11,1.41553435639707e-11,2.1316282072803e-12,-1.4432899320127e-11,-7.08544334315775e-11,1.52411416820541e-10,0.0210341087242938,-0.486487503008159,1.00712087434296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,-2.77555756156289e-17,0.2,0.15,-2.77555756156289e-17,0.199999999999989,-0.200000000000045,-1.13617448782577e-13,0.6,-0.3,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175410585502941,0.0022736086011186,0.00127724292707013,0.00100650029604884,0.00216988799755934,-0.000428541910618252,-0.720656921111017,-0.871614572120377,-0.195685418880751,-0.916434476436367,-1.14729474885634,0.00115400684391664,-0.984634308328839,-1.14910392320433,-0.115207440807473,-0.734948458940463,-0.696280972673536
3.55,0.368765621759934,-0.0398756723595284,0.230090879999957,-0,0,-0,0.139926149961411,-0.157419157156369,-1.02695629777827e-13,0,0,0,0,0,0,0,0,0,0.0383681375263543,-0.720560176385967,-0.868452305859732,-0.185260539209032,-0.892382988786244,-1.14262378128973,0.0788317523182727,-0.919515301638067,-1.24165571833302,-0.117206105629154,-0.726609937443242,-0.752507966274571,1.3175797864284,0.00364588764356633,0.125577736423921,0.33657678991359,0.80445533156589,0.183957704964399,2.54304184013563,2.07544752336912,-2.83037579054,-0.0695842452812734,0.239683723702533,-1.83958447205228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,2.77555756156289e-17,0.2,0.15,-2.77555756156289e-17,0.205199999999991,-0.210399999999936,0.00704000000052926,0.6,-0.3,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227441489657278,0.00137894458016884,0.001106007727073,0.00223333857470689,0.0383681375263543,-0.720560176385967,-0.868452305859732,-0.185260539209032,-0.892382988786244,-1.14262378128973,0.0788317523182727,-0.919515301638067,-1.24165571833302,-0.117206105629154,-0.726609937443242,-0.752507966274571
3.6,0.37857057349774,-0.0509063999183468,0.230090879999949,-0,0,-0,0.223426384124537,-0.251358256360845,-1.60982338570648e-13,0,0,0,0,0,0,0,0,0,0.129506643629432,-0.720323193108765,-0.854337132492848,-0.165802208216017,-0.84028441665122,-1.12240102913981,0.230773254935692,-0.803761710635628,-1.37164999251647,-0.122595180156702,-0.720451779108373,-0.864015094430915,2.05463422668741,0.00360927043436821,0.404958797617461,0.389046748997313,1.11932045781055,0.574837419341634,3.08886031922508,2.18532932719839,-1.95738128194662,-0.131353524692557,-0.00731957946424888,-2.30315207780638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,2.77555756156289e-17,0.2,0.15,2.77555756156289e-17,0.217599999999948,-0.23519999999985,0.0179200000002312,0.6,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227665785982507,0.00161302180920029,0.00132200896286043,0.00227535706479407,0.129506643629432,-0.720323193108765,-0.854337132492848,-0.165802208216017,-0.84028441665122,-1.12240102913981,0.230773254935692,-0.803761710635628,-1.37164999251647,-0.122595180156702,-0.720451779108373,-0.864015094430915
3.65,0.390273257829989,-0.0640721070047903,0.230090879999941,-0,0,-0,0.231017314501969,-0.259898174488171,-1.66533453693773e-13,0,0,0,0,0,0,0,0,0,0.234189905093854,-0.720794685248023,-0.824597529847351,-0.14918049754257,-0.788702042692149,-1.08093826178201,0.363660625785019,-0.747685144783012,-1.36189665637358,-0.130486700996812,-0.732619759988697,-0.96621002161449,2.02236343860382,-0.0224567596732284,0.705125041949906,0.286056428459425,0.920709459304248,0.972875773911319,2.28596974410085,0.241933129165295,1.75929810757864,-0.170847365703608,-0.384349309086707,-1.79453739049524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,-2.77555756156289e-17,0.2,0.15,0,0.232400000000041,-0.264800000000037,0.0179199999993216,0.6,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227443045565218,0.00186880505690662,0.00155888277624701,0.00219124616201194,0.234189905093854,-0.720794685248023,-0.824597529847351,-0.14918049754257,-0.788702042692149,-1.08093826178201,0.363660625785019,-0.747685144783012,-1.36189665637358,-0.130486700996812,-0.732619759988697,-0.96621002161449
3.7,0.400078209567653,-0.0751028345636087,0.230090879999934,-0,0,-0,0.162698941099393,-0.183038911495714,-1.13797860024079e-13,0,0,0,0,0,0,0,0,0,0.317183226188885,-0.723023157360252,-0.787586392432525,-0.138763558696632,-0.755396883153003,-1.03072938098902,0.446250438837647,-0.781364276092019,-1.21271959033773,-0.138770797362294,-0.755897464745049,-1.03174056367803,1.34344942630882,-0.0548627858211415,0.697737598794745,0.155957960096487,0.485357705885658,0.936318606127706,1.22735874194557,-1.06710908421959,3.3241638671706,-0.150429202007896,-0.460319496073547,-0.974530124613082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,2.77555756156289e-17,0.2,0.15,5.55111512312578e-17,0.244799999999998,-0.289600000000064,0.00703999999973351,0.6,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000254688384434951,0.00225933558012857,0.00205235216048238,0.00169971990341163,0.0020494474736137,0.317183226188885,-0.723023157360252,-0.787586392432525,-0.138763558696632,-0.755396883153003,-1.03072938098902,0.446250438837647,-0.781364276092019,-1.21271959033773,-0.138770797362294,-0.755897464745049,-1.03174056367803
3.75,0.404005250883015,-0.0795208188659426,0.230090879999931,-0,0,-0,-1.77635683940025e-13,1.77635683940025e-13,0,0,0,0,0,0,0,0,0,0,0.349024432118091,-0.724729138282482,-0.769265096835253,-0.135233644916207,-0.744848750119276,-1.00635066710982,0.477446479367429,-0.819443164202518,-1.10905466103454,-0.14265012754824,-0.768149914518678,-1.05351954788225,-1.37667655053519e-12,4.44089209850063e-14,-7.105427357601e-13,1.67421632113474e-11,-2.07478478841949e-10,3.25073301610246e-10,0.357370323418138,-0.180438860902599,0.581056693663307,2.66453525910038e-13,5.77315972805081e-13,8.88178419700125e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,-2.77555756156289e-17,0.199999999999989,0.149999999999977,-2.27373675443232e-13,0.25,-0.3,0,0.6,-0.3,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180509638659471,0.00224712240021757,0.00211487882588606,0.00171298838931204,0.00197987952390635,0.349024432118091,-0.724729138282482,-0.769265096835253,-0.135233644916207,-0.744848750119276,-1.00635066710982,0.477446479367429,-0.819443164202518,-1.10905466103454,-0.14265012754824,-0.768149914518678,-1.05351954788225
3.8,0.404148482712571,-0.0793189713283216,0.23009087999994,-0,0,-0,0.00487428933801937,0.0068690269722893,3.02535774210355e-13,0,0,0,0,0,0,0,0,0,0.34928244672922,-0.724523619178148,-0.771276076765853,-0.141205923043985,-0.698344294578474,-1.13288827632878,0.476711920256261,-0.818729423182364,-1.10852785202704,-0.144583859536012,-0.767981896754437,-1.05325411598371,0.0087886088740996,0.0069343319678894,-0.0683362942261567,-0.210890917209561,1.3182724736707,-3.88316040802934,-0.0249596556617604,0.0242664910314883,0.0179679281096412,-0.0657793170680598,0.00572617413654442,0.00905515762639197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,2.77555756156289e-17,0.205199999938088,0.144799999937902,0.00703999999950616,0.25,-0.3,2.77555756156289e-17,0.6,-0.3,8.32667268468867e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224861061190294,0.00214230642768418,0.00171648670535821,0.00198081495722729,0.34928244672922,-0.724523619178148,-0.771276076765853,-0.141205923043985,-0.698344294578474,-1.13288827632878,0.476711920256261,-0.818729423182364,-1.10852785202704,-0.144583859536012,-0.767981896754437,-1.05325411598371
3.85,0.404490035536895,-0.0788376425847783,0.230090879999961,-0,0,-0,0.00778299726142961,0.0109680846595239,4.8017145815038e-13,0,0,0,0,0,0,0,0,0,0.349900661919551,-0.724054853938309,-0.776036163674322,-0.158701268964223,-0.661252635834911,-1.32008499548597,0.474973842745444,-0.817035595458858,-1.1072571419586,-0.149185298374243,-0.76757824358764,-1.05261312780435,0.0141240382655283,0.010419104856263,-0.10803357900695,-0.446427443419672,0.0595155846000894,-3.07681613508013,-0.0394386630540922,0.0384958572300587,0.0291354174805747,-0.104731878104847,0.00923489658172238,0.0147060716475522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,-5.55111512312578e-17,0.217599999790423,0.132399999790209,0.0179200000002311,0.25,-0.3,5.55111512312578e-17,0.6,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225198931850199,0.00197400695976277,0.00172480977998606,0.00198306426838192,0.349900661919551,-0.724054853938309,-0.776036163674322,-0.158701268964223,-0.661252635834911,-1.32008499548597,0.474973842745444,-0.817035595458858,-1.1072571419586,-0.149185298374243,-0.76757824358764,-1.05261312780435
3.9,0.404897695359468,-0.0782631534392575,0.230090879999986,-0,0,-0,0.00804742525417623,0.0113407262672283,4.96824803519758e-13,0,0,0,0,0,0,0,0,0,0.350644020046067,-0.723534175555766,-0.781653340585011,-0.188683839982618,-0.736066656567159,-1.35847425280667,0.472924039304556,-0.815029092058867,-1.10571372178288,-0.154659169448312,-0.76709104317873,-1.05183318827972,0.0147219158685763,0.00994706836663362,-0.11033848562203,-0.699270781589112,-2.4916171449077,0.920792627479194,-0.0402536860539371,0.0394781629904029,0.03069914531455,-0.107899584447502,0.00966365258779911,0.015525223889945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,2.77555756156289e-17,0.232399999790289,0.117599999790059,0.0179200000002311,0.25,-0.3,0,0.6,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225571381594505,0.00161064083775423,0.00173470790813224,0.00198578289047424,0.350644020046067,-0.723534175555766,-0.781653340585011,-0.188683839982618,-0.736066656567159,-1.35847425280667,0.472924039304556,-0.815029092058867,-1.10571372178288,-0.154659169448312,-0.76709104317873,-1.05183318827972
3.95,0.40523924818379,-0.0777818246957196,0.230090880000007,-0,0,-0,0.00566757331696977,0.0079869517962905,3.49720252756924e-13,0,0,0,0,0,0,0,0,0,0.351271481381989,-0.723129947948634,-0.786306758268793,-0.227391212431479,-0.883053167608795,-1.2409144831475,0.47122696656555,-0.813360764343065,-1.10439808862284,-0.159230012270031,-0.76667841438311,-1.05116718079234,0.0104413347890464,0.00650753438133922,-0.0768868158163016,-0.768707017134362,-2.86945778511629,2.82987151429523,-0.0280335454748482,0.0276023625428778,0.0219732572315223,-0.0757489096567809,0.00687451568611719,0.0111308601088211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,-2.77555756156289e-17,0.244799999937925,0.105199999937838,0.00704000000018821,0.25,-0.3,2.77555756156289e-17,0.6,-0.3,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225858176255822,0.00125126664606397,0.0017429701636477,0.0019880886273969,0.351271481381989,-0.723129947948634,-0.786306758268793,-0.227391212431479,-0.883053167608795,-1.2409144831475,0.47122696656555,-0.813360764343065,-1.10439808862284,-0.159230012270031,-0.76667841438311,-1.05116718079234
4,0.405376045598814,-0.0775890447705478,0.230090880000016,-0,0,-0,-3.01980662698043e-12,1.24344978758018e-12,0,0,0,0,0,0,0,0,0,0,0.351523988668102,-0.722976133770878,-0.788157197142755,-0.250077354810992,-0.964577763427751,-1.15009824278644,0.4705523900772,-0.812695863906116,-1.10386538835539,-0.161056746598197,-0.766512038686072,-1.05089721147521,4.05009359383257e-11,-2.48423503990125e-10,3.98081567709596e-10,-0.128170197332977,-0.404444069041054,0.491530180118538,3.10862446895044e-11,7.21644966006352e-13,7.105427357601e-13,1.4033219031262e-11,6.03961325396085e-12,9.76996261670138e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599999999999909,0.200000000000045,-2.27401431018848e-13,0.25,0.0999999999999998,0,0.25,-0.3,-5.55111512312578e-17,0.6,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160687932887082,0.00225966696623815,0.00108365063405504,0.00174627131033154,0.00198901916421664,0.351523988668102,-0.722976133770878,-0.788157197142755,-0.250077354810992,-0.964577763427751,-1.15009824278644,0.4705523900772,-0.812695863906116,-1.10386538835539,-0.161056746598197,-0.766512038686072,-1.05089721147521
4.05,0.408629514834615,-0.0813072061364437,0.230090880000016,-0,0,-0,0.110718060778936,-0.126531891407922,0,0,0,0,0,0,0,0,0,0,0.31023434112297,-0.650511517813942,-0.889058804651055,-0.236882060979626,-0.943579861835255,-1.14984194817268,0.42896837673626,-0.819991731382697,-1.10945612344071,-0.165020747607828,-0.777774463265661,-1.06750061205509,-1.39527299021962,2.20590989262126,-2.96543194141279,0.42743483219656,0.706650007996401,0.0242865849619633,-1.43717677198651,-0.24487236068671,-0.181526601785187,-0.138566801692352,-0.395230474070862,-0.546605787390675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610400000000027,0.194799999999987,0.00703999999973354,0.25,0.0999999999999998,5.55111512312578e-17,0.25,-0.3,-5.55111512312578e-17,0.6,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025007767294191,0.00116655805467364,0.00171030318887393,0.0019270698093946,0.31023434112297,-0.650511517813942,-0.889058804651055,-0.236882060979626,-0.943579861835255,-1.14984194817268,0.42896837673626,-0.819991731382697,-1.10945612344071,-0.165020747607828,-0.777774463265661,-1.06750061205509
4.1,0.416387787627343,-0.0901735909322383,0.230090880000016,-0,0,-0,0.176788512942494,-0.202039168391366,5.55111512312578e-15,0,0,0,0,0,0,0,0,0,0.21568138371142,-0.547873328014904,-1.00560702496852,-0.211906757572534,-0.896479687304938,-1.14359709193993,0.321984767768684,-0.835822917032987,-1.11985146012928,-0.175958601371288,-0.808790155556268,-1.10063684744405,-2.10185450950431,1.58887279433794,-1.38455887694242,0.502956079566408,1.03490293589313,0.212647961159718,-2.53263403798822,-0.336962421021447,-0.203060995397308,-0.270012808277098,-0.756562275110639,-0.676996845905897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635200000000168,0.182399999999745,0.0179200000009133,0.25,0.1,-2.77555756156289e-17,0.25,-0.3,5.55111512312578e-17,0.6,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00280585931461876,0.00136136383986529,0.00163408054346707,0.00176575958062494,0.21568138371142,-0.547873328014904,-1.00560702496852,-0.211906757572534,-0.896479687304938,-1.14359709193993,0.321984767768684,-0.835822917032987,-1.11985146012928,-0.175958601371288,-0.808790155556268,-1.10063684744405
4.15,0.425647661605751,-0.100756050204268,0.230090880000016,-0,0,-0,0.1827949176743,-0.208903466284482,2.77555756156289e-15,0,0,0,0,0,0,0,0,0,0.111213301885426,-0.551612005270921,-0.941886702330644,-0.190215687166168,-0.846231670580657,-1.12556623291541,0.181065749656657,-0.85044560436557,-1.12765612597189,-0.192661308358544,-0.852936288421861,-1.12883445213781,-1.98473606904839,-1.33214074974048,3.20591441903435,0.375636917075717,0.937431192311255,0.448578780770958,-2.88257492672139,-0.243492496216879,-0.11925708444771,-0.368744349035754,-0.929650712079499,-0.46158335939559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664799999999786,0.167600000000107,0.0179199999993216,0.25,0.0999999999999998,2.77555756156289e-17,0.25,-0.3,5.55111512312578e-17,0.6,-0.3,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00281443145850942,0.00158522211793695,0.00156570693767408,0.00155424157004729,0.111213301885426,-0.551612005270921,-0.941886702330644,-0.190215687166168,-0.846231670580657,-1.12556623291541,0.181065749656657,-0.85044560436557,-1.12765612597189,-0.192661308358544,-0.852936288421861,-1.12883445213781
4.2,0.433405934398422,-0.109622434999892,0.230090880000016,-0,0,-0,0.128737274974355,-0.147124785115693,2.77555756156289e-15,0,0,0,0,0,0,0,0,0,0.0313637181827813,-0.679025127250397,-0.689175643995114,-0.176454651401147,-0.809615946118761,-1.10133390381464,0.0545041083621682,-0.857887246532393,-1.1310561134702,-0.211126626347822,-0.895389869599193,-1.14334565715655,-1.27559147816677,-3.0611340017341,5.81736051916355,0.206841972449023,0.571007745012875,0.461087185296272,-2.1386827254831,-0.0892297930755181,-0.0388810939298878,-0.342696052066938,-0.737012004750082,-0.184445907584774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689599999999587,0.155200000000207,0.00704000000018817,0.25,0.0999999999999999,5.55111512312578e-17,0.25,-0.3,1.11022302462516e-16,0.6,-0.3,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231422051676406,0.00176162519187397,0.00153160007171359,0.00136603005579214,0.0313637181827813,-0.679025127250397,-0.689175643995114,-0.176454651401147,-0.809615946118761,-1.10133390381464,0.0545041083621682,-0.857887246532393,-1.1310561134702,-0.211126626347822,-0.895389869599193,-1.14334565715655
4.25,0.436513247785513,-0.113173565116739,0.230090880000016,-0,0,-0,0,2.8421709430404e-12,0,0,0,0,0,0,0,0,0,0,-0.00111589330023953,-0.787977343347777,-0.485522806337277,-0.171762425268498,-0.79645674118209,-1.08921712001652,0.00245945693991168,-0.859449161960892,-1.13172469756843,-0.220120768957555,-0.91369092750513,-1.14688400587608,-0.24981177166411,-0.650111732548242,1.19620305940309,1.48325796089921e-11,-6.31716901011714e-12,-6.21724893790088e-12,2.22932783344731e-11,7.03881397612349e-12,3.19744231092045e-12,1.32338584535319e-10,-1.31850086404484e-10,3.12994075102324e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.15,-2.77555756156289e-17,0.25,0.1,-8.32667268468867e-17,0.25,-0.3,-5.55111512312578e-17,0.600000000000136,-0.3,-2.27373675443232e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196248941791876,0.001732345982768,0.00182844039903938,0.00152449767135,0.00128866430362825,-0.00111589330023953,-0.787977343347777,-0.485522806337277,-0.171762425268498,-0.79645674118209,-1.08921712001652,0.00245945693991168,-0.859449161960892,-1.13172469756843,-0.220120768957555,-0.91369092750513,-1.14688400587608
4.3,0.43789966954418,-0.111787313873009,0.230090880000016,-0,0,-0,0.0471809989306848,0.0471751961725886,0,0,0,0,0,0,0,0,0,0,-0.0011264137028516,-0.778994302847638,-0.51448659147915,-0.154196670389197,-0.797320291880154,-1.0900828050672,0.00240573600660765,-0.852667067931107,-1.12870907858372,-0.18868613235085,-0.849124465541346,-1.23642199021179,-0.000360365944052088,0.293643053956982,-0.963815677805968,0.598908877813953,-0.0283970849969895,-0.0283495052141092,-0.00180227691113366,0.229216427512058,0.105222787700043,1.04017877900526,2.03705603293022,-2.72896151083479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.15,-2.77555756156289e-17,0.25,0.1,2.77555756156289e-17,0.25,-0.3,-2.77555756156289e-17,0.605200000000082,-0.3,0.00704000000132504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180865183829549,0.0018239926532373,0.00155547842486407,0.00139296743037797,-0.0011264137028516,-0.778994302847638,-0.51448659147915,-0.154196670389197,-0.797320291880154,-1.0900828050672,0.00240573600660765,-0.852667067931107,-1.12870907858372,-0.18868613235085,-0.849124465541346,-1.23642199021179
4.35,0.441205752199579,-0.108481637830238,0.230090880000016,-0,0,-0,0.0753360254094559,0.0753267598923912,0,0,0,0,0,0,0,0,0,0,-0.00115236867102719,-0.761376260424131,-0.576706685706352,-0.111939354608874,-0.799016256742711,-1.09175228017054,0.00228642494322884,-0.837069765643878,-1.12057964002874,-0.123426408580247,-0.740928939059147,-1.35997298587586,-0.000602507155778031,0.360267262762837,-1.34418855289375,0.96701193466342,-0.0340544934413489,-0.0332007933327105,-0.00261610688285785,0.348204754109682,0.196932350444001,1.37821516295826,1.94384328771618,-1.82435190427057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.15,-2.77555756156289e-17,0.25,0.1,2.77555756156289e-17,0.25,-0.3,8.32667268468867e-17,0.617599999999925,-0.3,0.0179200000006858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195642317538713,0.00181528416298629,0.00162817732712627,0.00158885414063079,-0.00115236867102719,-0.761376260424131,-0.576706685706352,-0.111939354608874,-0.799016256742711,-1.09175228017054,0.00228642494322884,-0.837069765643878,-1.12057964002874,-0.123426408580247,-0.740928939059147,-1.35997298587586
4.4,0.445151721820508,-0.104536153521138,0.230090880000016,-0,0,-0,0.0778955732670283,0.0778859929539522,0,0,0,0,0,0,0,0,0,0,-0.00118505300494465,-0.745748512019599,-0.64139510765304,-0.0609859063282094,-0.800344484345225,-1.09303204115783,0.00215830271505135,-0.819541540670392,-1.10912687537738,-0.0600217436529196,-0.70268832803206,-1.3452987745081,-0.000660630548043883,0.269407920015519,-1.20856943675385,1.0092055512152,-0.0200849924144153,-0.0191984973943349,-0.00241722644980236,0.3364608367873,0.241307434649407,1.1455862575926,-0.162087213986251,1.82536819293819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.15,-2.77555756156289e-17,0.25,0.0999999999999998,5.55111512312578e-17,0.25,-0.3,8.32667268468867e-17,0.632399999999848,-0.3,0.0179200000000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00208430941844357,0.00180848828984973,0.00171250661726692,0.00176561453969905,-0.00118505300494465,-0.745748512019599,-0.64139510765304,-0.0609859063282094,-0.800344484345225,-1.09303204115783,0.00215830271505135,-0.819541540670392,-1.10912687537738,-0.0600217436529196,-0.70268832803206,-1.3452987745081
4.45,0.448457804475993,-0.101230477478339,0.230090880000016,-0,0,-0,0.0548596425204551,0.05485289536864,0,0,0,0,0,0,0,0,0,0,-0.00121398390604188,-0.736142629027365,-0.689534033931709,-0.018038930588467,-0.800855581831377,-1.09351813905597,0.0020612518278611,-0.805795803928075,-1.0980419025117,-0.0162771421066408,-0.754050841800542,-1.19522763697298,-0.00049033265664411,0.140280129299275,-0.766028906036453,0.713528902224336,-0.00463717680372344,-0.00439595570771445,-0.00155126444831843,0.222039605443436,0.193443665935611,0.6756561090425,-1.35701616767356,3.31746504920574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.15,2.77555756156289e-17,0.25,0.0999999999999999,2.77555756156289e-17,0.25,-0.3,2.77555756156289e-17,0.644799999999805,-0.3,0.00704000000064303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00216057976767662,0.00180587889803037,0.001780815007216,0.00183499404754357,-0.00121398390604188,-0.736142629027365,-0.689534033931709,-0.018038930588467,-0.800855581831377,-1.09351813905597,0.0020612518278611,-0.805795803928075,-1.0980419025117,-0.0162771421066408,-0.754050841800542,-1.19522763697298
